"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"1","T4219","M0995","M0967",423154.6,4686262,422870.9269,4686251.394,423105.9094,4686266.499,283.871299887076,48.8980115071754,"W","Y","Y","0.5","0","0.5","2.5","1","2.5",2015,2012,2012,"0.013347","0.001000","23.328822","0.999897","0.999897","C_Se_Se","0","0","68","7","0","2","1","0","0","0","---"
"2","T7008","S6117","M1725",423176.8,4686888,423174.0979,4686888.548,423178.6811,4686888.962,2.75710870486278,2.11281357685768,"FO","Y","Y","3.5","2.5","0.5","2.5","0.5","2.5",2015,2014,2012,"0.010507","0.001000","23.278701","0.999892","0.999892","C_Se_Se","0","0","69","8","1","0","1","0","0","0","---"
"3","T2528","M0708","M1239",423279.8,4686899,423283.3,4686899,423287.7,4686899,3.5,7.90000000002328,"WR","WO","W","1.5","0.5","1.5","2.5","0.5","1",2015,2012,2012,"0.000000","0.000000","22.755714","0.999818","0.999818","C_Se_Se","0","0","8","2","0","0","0","0","0","0","---"
"4","T6706","S3255","P3519",423382.9,4686928,423347.0266,4687557.785,423383.9052,4686929.386,630.805871130533,1.71213990075175,"Y","Y","Y","0.5","2.5","0.5","2.5","0.5","2.5",2015,2014,2013,"0.010893","0.001000","22.780213","0.999822","0.999822","C_Se_Se","0","0","43","3","0","2","0","0","0","0","---"
"5","T6748","P3543","P3469",423422.5,4686936,423295.3817,4686919.359,423422.6776,4686936.27,128.202905879225,0.323174503568862,"W","W","Y","0.5","0.5","0.5","0.5","0.5","2.5",2015,2013,2013,"0.000000","0.000000","23.782161","0.999935","0.999935","C_Se_Se","0","0","26","3","0","0","1","0","0","0","---"
"6","T6760","P1463","P3469",423423.3,4686937,423184.8541,4686888.38,423422.6776,4686936.27,243.352319953636,0.959313171307399,"-9","Y","Y","-9","-9","0.5","2.5","0.5","2.5",2015,2013,2013,"0.042735","0.006000","22.385074","0.999736","0.999736","C_Se_Se","0","0","6","5","1","1","1","0","0","0","---"
"7","T0293","P1168","P0178",423485.3,4685905,423491.3908,4685911.56,423506.6935,4685906.015,8.95161687264873,21.4175644565286,"FO","Y","FO","3","2.5","0.5","2.5","3","2",2015,2013,2013,"0.012771","0.001000","22.248243","0.999697","0.999697","C_Se_Se","0","0","79","120","0","2","3","0","0","0","---"
"8","T6707","J1218","J1002",423506.5,4687306,423522.3137,4687290.838,423527.839,4687307.912,21.9079746137378,21.4244875083939,"Y","-9","Y","0.5","2.5","-9","-9","0.2","2.5",2015,2009,2009,"0.000000","0.000000","25.661472","0.999990","0.999990","C_Se_Se","0","0","7","1","0","0","0","0","0","0","---"
"9","T03121","L0259","K1719",423508.7,4685928,423566.0198,4685944.138,423963.8706,4686088.494,59.5482536775712,482.637129881606,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2015,2011,2010,"0.000000","0.000000","21.920682","0.999580","0.999580","C_Se_Se","0","0","108","12","0","0","0","0","0","0","---"
"10","T0281","P0192","P0247",423510,4685923,423521.4608,4685923.657,423562.6243,4685918.312,11.4796160928651,52.8327009956277,"WR","FO","WR","2.5","1","3","2","2.5","1",2015,2013,2013,"0.000000","0.000000","22.165733","0.999671","0.999671","C_Se_Se","0","0","36","4","0","0","1","0","0","0","---"
"11","T0160","L1262","L0829",423510.6,4685922,423492.5686,4685895.015,423520.8678,4685921.118,32.4549165917477,10.3056121041406,"-9","FO","Y","-9","-9","3.5","2","1","2.5",2015,2011,2011,"0.037037","0.005000","20.720955","0.998606","0.998606","C_Se_Se","0","0","11","5","1","0","0","0","0","0","---"
"12","T0287","L0240","J0078",423511.2,4685919,423519.8994,4685916.714,423526.587,4685918.877,8.99474048325672,15.3874916084314,"-9","-9","FO","-9","-9","-9","-9","3.5","1.5",2015,2011,2009,"0.000000","0.000000","23.091591","0.999870","0.999870","C_Se_Se","0","0","28","17","1","2","0","0","0","0","---"
"13","T0150","J1631","J1636",423512.6,4685921,423509.4453,4685921.313,423511.8931,4685919.065,3.1701894406755,2.0600807286124,"WR","Y","-9","2","0.5","1","2","-9","-9",2015,2009,2009,"0.031354","0.004000","22.532716","0.999772","0.999772","C_Se_Se","0","0","4","3","0","1","1","0","1","1","s382_741148"
"14","T0288","J1631","J1636",423514.3,4685921,423509.4453,4685921.313,423511.8931,4685919.065,4.86477965479754,3.08826692635573,"WO","Y","-9","1.5","2.5","1","2","-9","-9",2015,2009,2009,"0.041537","0.006000","20.643684","0.998494","0.998494","C_Se_Se","0","0","10","2","0","1","1","0","1","1","s382_741148"
"15","T2423","K1103","L0689",423514.7,4686464,423523.924,4686463.435,423529.3994,4686457.519,9.2412878431651,16.0647353341209,"Y","WO","Y","0.5","2.5","2","2.5","0.5","2.5",2015,2010,2011,"0.000000","0.000000","23.531973","0.999916","0.999916","C_Se_Se","0","0","6","2","1","0","0","0","0","0","---"
"16","T4707","K1297","K1660",423515.5,4685927,423510.6178,4685919.378,423905.8392,4686522.59,9.05156123807546,712.104022707675,"FR","-9","-9","3.5","1","-9","-9","-9","-9",2015,2010,2010,"0.047571","0.007000","20.807951","0.998722","0.998722","C_Se_Se","0","0","26","5","0","1","0","0","0","0","---"
"17","T1214","K1103","K1773",423517.6,4686461,423523.924,4686463.435,423701.9989,4686016.738,6.7765921375192,481.011100667452,"W","WO","-9","0.5","1","2","2.5","-9","-9",2015,2010,2010,"0.000000","0.000000","23.799435","0.999936","0.999936","C_Se_Se","0","0","21","5","2","0","0","0","0","0","---"
"18","T1248","K1103","K1773",423519.1,4686462,423523.924,4686463.435,423701.9989,4686016.738,5.03291178136867,481.362915340716,"Y","WO","-9","0.5","2.5","2","2.5","-9","-9",2015,2010,2010,"0.000000","0.000000","23.289154","0.999893","0.999893","C_Se_Se","0","0","18","1","0","0","0","0","1","1","s1367_16317"
"19","T4455","K1103","L0689",423520.3,4686462,423523.924,4686463.435,423529.3994,4686457.519,3.89776872055046,10.1429010326063,"Y","WO","Y","0.5","2.5","2","2.5","0.5","2.5",2015,2010,2011,"0.037601","0.005000","22.191151","0.999679","0.999679","C_Se_Se","0","0","21","5","0","0","0","0","0","0","---"
"20","T1246","L0689","K1773",423521.9,4686459,423529.3994,4686457.519,423701.9989,4686016.738,7.64423713385604,477.526219620762,"Y","Y","-9","0.5","2.5","0.5","2.5","-9","-9",2015,2011,2010,"0.000000","0.000000","26.732002","0.999997","0.999997","C_Se_Se","0","0","22","9","1","0","0","0","0","0","---"
"21","T1258","K1103","L0677",423522,4686457,423523.924,4686463.435,423525.6731,4686460.267,6.71647236238805,4.91578606227509,"Y","WO","WO","0.5","2.5","2","2.5","1.5","2.5",2015,2010,2011,"0.031860","0.004000","22.649233","0.999797","0.999797","C_Se_Se","0","0","32","14","0","0","0","0","0","0","---"
"22","T1249","S6895","P1369",423527.7,4686452,423526.0083,4686451.906,423879.152,4686332.191,1.6943095614451,371.312139291296,"WR;FR","WO","WR","1.5;3.5","1;0.5","1.5","2.5","2.5","1",2015,2014,2013,"0.000000","0.000000","23.846264","0.999939","0.999939","C_Se_Se","0","0","24","10","4","2","2","0","0","0","---"
"23","T0142","L0814","P0481",423531,4685926,423536.3164,4685933.378,423538.6782,4685929.462,9.09389866633813,8.42260050354874,"-9","-9","W","-9","-9","-9","-9","0.5","1",2015,2011,2013,"0.000000","0.000000","23.060007","0.999865","0.999865","C_Se_Se","0","0","48","16","0","0","1","0","0","0","---"
"24","T0271","L0814","P0162",423541,4685931,423536.3164,4685933.378,423538.6018,4685938.624,5.25271291408639,7.99229248948519,"WR","-9","WR","2","1","-9","-9","1.5","1",2015,2011,2013,"0.030389","0.004000","20.358410","0.997998","0.997998","C_Se_Se","0","0","39","3","2","0","0","0","1","1","s91_122561"
"25","T0110","K0488","K2008",423548.3,4685933,423544.3143,4685930.019,423550.4984,4685930.63,4.97716440232585,3.23262471692937,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2015,2010,2010,"0.025397","0.003000","21.395128","0.999289","0.999289","C_Se_Se","0","0","15","6","0","0","0","0","0","0","---"
"26","T2931","L0451","L0630",423556,4687152,423581.198,4687143.883,423647.5017,4687101.18,26.4730975330157,104.667251339301,"-9","Y","Y","-9","-9","0.5","2.5","0.5","2.5",2015,2011,2011,"0.000000","0.000000","24.529911","0.999969","0.999969","C_Se_Se","0","0","8","3","0","4","0","0","0","0","---"
"27","T2081","L0615","L1537",423556.4,4687317,423652.963,4687086.11,423657.3165,4687078.175,250.269065345357,259.271133366862,"Y","Y","-9","0.5","2.5","0.5","2.6","-9","-9",2015,2011,2011,"0.000000","0.000000","25.570149","0.999989","0.999989","C_Se_Se","0","0","4","1","0","3","2","0","0","0","---"
"28","T2932","L0451","L0625",423557.4,4687152,423581.198,4687143.883,423646.6289,4687093.376,25.1441940215137,106.764085586814,"-9","Y","Y","-9","-9","0.5","2.5","1","2.5",2015,2011,2011,"0.010582","0.001000","22.645649","0.999796","0.999796","C_Se_Se","0","0","27","6","1","4","1","0","0","0","---"
"29","T4953","L0253","L0056",423559.5,4685937,423555.9133,4685935.411,423559.077,4685935.895,3.9229246601101,1.18319651833337,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2015,2011,2011,"0.000000","0.000000","24.588421","0.999971","0.999971","C_Se_Se","0","0","8","1","1","0","0","0","0","0","---"
"30","T1211","L0690","L1525",423561.7,4686443,423529.5955,4686457.393,423558.8596,4686438.25,35.1831972574341,5.53447126290513,"WO","-9","-9","1.5","2.5","-9","-9","-9","-9",2015,2011,2011,"0.043360","0.006000","21.597380","0.999419","0.999419","C_Se_Se","0","0","82","37","4","1","1","0","0","0","---"
"31","T2934","L0451","L0456",423568.7,4687151,423581.198,4687143.883,423587.7718,4687143.955,14.3823396216913,20.3313939570812,"Y","Y","Y","0.5","2.5","0.5","2.5","1","2.5",2015,2011,2011,"0.000000","0.000000","24.928011","0.999979","0.999979","C_Se_Se","0","0","18","30","0","4","1","0","0","0","---"
"32","T2446","L0551","L0464",423580,4687149,423512.2685,4687321.431,423601.5886,4687144.558,185.256594628108,22.0408487576823,"Y","Y","Y","1","2.5","1","2.5","0.5","2.5",2015,2011,2011,"0.000000","0.000000","22.912790","0.999844","0.999844","C_Se_Se","0","0","93","8","0","0","3","0","0","0","---"
"33","T0059","J1620","L0063",423584.7427,4685959.37,423559.9419,4685937.458,423585.9565,4685958.575,33.0940391107251,1.45097740844072,"WO","-9","-9","2.5","2.5","-9","-9","-9","-9",2015,2009,2011,"0.012143","0.001000","21.896508","0.999569","0.999569","C_Se_Se","0","0","15","4","1","0","1","0","0","0","---"
"34","T2618","L0456","L0455",423591.4,4687146,423587.7718,4687143.955,423592.3953,4687147.265,4.1648361600372,1.60961085019174,"Y","Y","Y","0.5","2.5","1","2.5","1","2.5",2015,2011,2011,"0.010814","0.001000","23.482365","0.999912","0.999912","C_Se_Se","0","0","52","19","1","1","0","0","0","0","---"
"35","T2692","L0458","L0467",423592.3,4687141,423587.7065,4687142.636,423603.9103,4687142.064,4.87613968728986,11.6589520151054,"Y","W","Y","0.5","2.5","1","1","0.5","2.5",2015,2011,2011,"0.000000","0.000000","23.334351","0.999898","0.999898","C_Se_Se","0","0","46","22","1","1","1","0","0","0","---"
"36","T0369","K0531","K1653",423597.1,4685966,423557.9008,4686005.632,423706.6706,4686020.266,55.7429161836288,122.272299153771,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2015,2010,2010,"0.048011","0.007000","21.041811","0.998988","0.998988","C_Se_Se","0","0","15","2","1","0","0","0","1","1","ros_assembly_748981"
"37","T0062","K0523","L0821",423600.2875,4685969.283,423609.8131,4685976.549,423705.0632,4686017.529,11.9804762575824,115.350005749962,"FO","-9","FR","3","2.5","-9","-9","4","1",2015,2010,2011,"0.000000","0.000000","24.142733","0.999954","0.999954","C_Se_Se","0","0","49","27","0","1","1","0","0","0","---"
"38","T4911","P1182","L0821",423600.3,4685971,423602.4739,4685970.643,423705.0632,4686017.529,2.203018431576,114.631042546276,"-9","WO","FR","-9","-9","1.5","2.5","4","1",2015,2013,2011,"0.012995","0.001000","22.192878","0.999680","0.999680","C_Se_Se","0","0","17","1","0","0","1","0","0","0","---"
"39","T0361","P1182","M0312",423603.5,4685972,423602.4739,4685970.643,423654.6749,4685992.63,1.70127311435022,55.1766915463741,"-9","WO","WR","-9","-9","1.5","2.5","2.5","1",2015,2013,2012,"0.042531","0.006000","22.137226","0.999661","0.999661","C_Se_Se","0","0","285","40","2","0","0","0","0","0","---"
"40","T2617","L0457","L0468",423606.4,4687122,423607.5338,4687123.188,423609.3726,4687124.815,1.64220779442999,4.09396821704603,"Y","Y","Y","0.5","2","0.5","2.5","0.5","2.5",2015,2011,2011,"0.000000","0.000000","25.207028","0.999984","0.999984","C_Se_Se","0","0","4","1","0","2","1","0","0","0","---"
"41","T6710","L1285","L1535",423609.6,4687147,423618.6884,4687148.69,423651.7503,4687085.87,9.24419355928505,74.2531123258783,"Y","-9","-9","0.5","3","-9","-9","-9","-9",2015,2011,2011,"0.019240","0.002000","23.344369","0.999899","0.999899","C_Se_Se","0","0","26","11","3","0","0","0","0","0","---"
"42","T0069","K1783","J1608",423630.8784,4685981.656,423741.8676,4686030.644,424394.6189,4686447.3,121.3195229987,894.496442740665,"Y","-9","-9","0.5","2","-9","-9","-9","-9",2015,2010,2009,"0.000000","0.000000","23.404602","0.999905","0.999905","C_Se_Se","0","0","31","4","0","0","0","0","0","0","---"
"43","T4190","K0521","K0831",423632.7,4685983,423625.8258,4685984.054,423646.1568,4685979.412,6.95453389087321,13.9269239332621,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2015,2010,2010,"0.000000","0.000000","23.239727","0.999888","0.999888","C_Se_Se","0","0","21","9","0","0","0","0","0","0","---"
"44","T4917","K0482","S8779",423636.3,4685987,423635.241,4685986.503,423649.0555,4685987.135,1.16982477339758,12.7562143777323,"FR","-9","FO","3.5","1","-9","-9","4","2.5",2015,2010,2014,"0.041929","0.006000","21.167563","0.999108","0.999108","C_Se_Se","0","0","8","4","1","2","1","0","0","0","---"
"45","T4903","P1187","S8779",423637,4685987,423643.2968,4685986.426,423649.0555,4685987.135,6.32290805248377,12.0562558553783,"-9","W","FO","-9","-9","0.5","1","4","2.5",2015,2013,2014,"0.018753","0.002000","21.720467","0.999487","0.999487","C_Se_Se","0","0","61","11","0","0","1","1","0","1","ros_assembly_620992"
"46","T0751","K0840","K0776",423646.1,4685980,423647.3873,4685981.115,423685.4865,4685997.182,1.70304617980955,42.9711240980822,"-9","WR","FR","-9","-9","2","1","3","1",2015,2010,2010,"0.000000","0.000000","22.338769","0.999723","0.999723","C_Se_Se","0","0","13","1","1","0","0","0","0","0","---"
"47","T2072","L1376","L0610",423646.1,4687087,423646.3193,4687095.122,423652.4121,4687086.593,8.12496009203364,6.32520793414857,"Y","-9","WO","0.5","2.5","-9","-9","2","2.5",2015,2011,2011,"0.024555","0.003000","22.453981","0.999753","0.999753","C_Se_Se","0","0","35","9","0","1","1","1","0","1","s444_38909"
"48","T0749","J0392","J0400",423648,4685978,423669.4468,4685980.607,423691.7934,4685993.151,21.6046679964807,46.3402059182968,"-9","FO","-9","-9","-9","3.5","2.5","-9","-9",2015,2009,2009,"0.012244","0.001000","22.314671","0.999717","0.999717","C_Se_Se","0","0","30","6","0","0","1","0","0","0","---"
"49","T4185","K0412","K0772",423648.7,4685980,423520.5779,4685912.119,423650.2624,4685979.891,144.993457333173,1.56619754821112,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2015,2010,2010,"0.000000","0.000000","23.399296","0.999904","0.999904","C_Se_Se","0","0","26","5","0","2","0","0","0","0","---"
"50","T4904","M0238","M0312",423654,4685997,423615.2841,4685969.997,423654.6749,4685992.63,47.2025732538709,4.42180845480157,"WR","Y","WR","2","1","0.5","2.5","2.5","1",2015,2012,2012,"0.031189","0.004000","21.641587","0.999444","0.999444","C_Se_Se","0","0","32","7","0","1","0","0","0","0","---"
"51","T6678","L0320","L0476",423678.6,4687070,423673.2326,4687070.611,423673.9382,4687069.651,5.40206476815541,4.67484547769135,"-9","WR","Y","-9","-9","1.5","1","0.5","2.5",2015,2011,2011,"0.000000","0.000000","23.139025","0.999876","0.999876","C_Se_Se","0","0","10","6","1","0","1","0","0","0","---"
"52","T2391","M1649","M1632",423684.7,4686204,423683.1,4686204,423685.2,4686204,1.60000000003492,0.5,"WR","WR","FR","2","0.5","2","1","4","1",2015,2012,2012,"0.031026","0.004000","21.160470","0.999101","0.999101","C_Se_Se","0","0","31","6","1","1","2","0","0","0","---"
"53","T2351","M1649","M1632",423685.8,4686203,423683.1,4686204,423685.2,4686204,2.87923600978851,1.16619037895708,"FR","WR","FR","4","0.5","2","1","4","1",2015,2012,2012,"0.043573","0.006000","20.984323","0.998929","0.998929","C_Se_Se","0","0","11","9","0","1","2","0","0","0","---"
"54","T2388","M1632","M0763",423686.4,4686204,423685.2,4686204,423727.4286,4686227.768,1.20000000001164,47.4158606582679,"-9","FR","WR","-9","-9","4","1","2","1",2015,2012,2012,"0.000000","0.000000","22.222010","0.999689","0.999689","C_Se_Se","0","0","45","12","1","2","0","0","0","0","---"
"55","T2393","M1632","M1630",423687.4,4686205,423685.2,4686204,423689,4686202,2.41660919472951,3.39999999998904,"-9","FR","FO","-9","-9","4","1","3","2.5",2015,2012,2012,"0.000000","0.000000","23.457650","0.999910","0.999910","C_Se_Se","0","0","27","4","1","2","2","0","0","0","---"
"56","T2359","M1632","M1625",423689.1,4686202,423685.2,4686204,423689.5772,4686202.4,4.38292140013115,0.622671534856041,"-9","FR","WO","-9","-9","4","1","1.5","2.5",2015,2012,2012,"0.020294","0.002000","21.440751","0.999321","0.999321","C_Se_Se","0","0","108","36","3","2","0","0","0","0","---"
"57","T2608","S4762","M1517",423697,4687069,423691.6255,4687077.268,423700.5,4687071,9.8612917131749,4.03112887414927,"Y","Y","Y","0.5","2.5","0.5","2.5","0.5","2.5",2015,2014,2012,"0.000000","0.000000","23.528449","0.999916","0.999916","C_Se_Se","0","0","15","3","0","0","0","1","0","1","s863_381450"
"58","T4570","M1237","L1080",423697.1,4686223,423704.5234,4686224.045,423722.2012,4686223.536,7.4965920630825,25.1069221021221,"WR","FR","Y","1.5","0.5","3.5","1","1","2.5",2015,2012,2011,"0.011758","0.001000","23.334997","0.999898","0.999898","C_Se_Se","0","0","71","8","0","1","0","0","0","0","---"
"59","T4637","M1237","L1080",423698,4686223,423704.5234,4686224.045,423722.2012,4686223.536,6.60657040830687,24.2071348457607,"Y","FR","Y","0.5","2.5","3.5","1","1","2.5",2015,2012,2011,"0.047790","0.007000","21.549489","0.999391","0.999391","C_Se_Se","0","0","85","40","2","1","0","0","0","0","---"
"60","T2437","L0268","L0323",423702.4,4686752,423695.8343,4686753.361,423697.675,4686752.687,6.70527683912386,4.77468260727532,"Y","Y","Y","0.3","2.5","0.5","2.5","0.5","2.5",2015,2011,2011,"0.000000","0.000000","24.953200","0.999980","0.999980","C_Se_Se","0","0","3","1","0","3","0","0","0","0","---"
"61","T2424","M1528","L0326",423704.2,4686752,423702.0418,4686754.543,423721.2553,4686828.272,3.33536748169923,78.1556219479575,"Y","Y","FO","0.5","2.5","0.5","2.5","3.5","2.5",2015,2012,2011,"0.000000","0.000000","23.027285","0.999861","0.999861","C_Se_Se","0","0","19","5","0","0","1","0","0","0","---"
"62","T4639","M0134","J1098",423707,4686217,423711.4,4686225,424474.8531,4686402.045,9.13016976842188,789.835448181831,"FO","FR","FO","3.5","1.5","4","1","4","1.5",2015,2012,2009,"0.018993","0.002000","21.606593","0.999425","0.999425","C_Se_Se","0","0","439","170","0","0","0","0","0","0","---"
"63","T2604","L1624","L1613",423708,4686998,423709.3528,4687003.118,423728.394,4686978.107,5.29376915229312,28.4894135602165,"Y","WO","-9","0.5","2.5","1.5","2.5","-9","-9",2015,2011,2011,"0.025991","0.003000","22.330722","0.999721","0.999721","C_Se_Se","0","0","20","3","1","1","2","0","0","0","---"
"64","T0938","M0778","L1068",423729.9,4686228,423727.4532,4686226.931,423728.565,4686226.86,2.67012944264027,1.75551274540845,"WR","FR","-9","1.5","1","4","1","-9","-9",2015,2012,2011,"0.026455","0.003000","21.287162","0.999208","0.999208","C_Se_Se","0","0","108","49","0","0","0","0","0","0","---"
"65","T1154","M1356","M0488",423732.6,4686957,423733.1154,4686959.61,423733.5986,4686958.146,2.66040169180974,1.52003880195565,"Y","Y","Y","0.5","2.5","0.5","2.5","0.5","2.5",2015,2012,2012,"0.000000","0.000000","23.650698","0.999925","0.999925","C_Se_Se","0","0","3","1","0","2","0","0","0","0","---"
"66","T0108","L0154","K1245",423733.2,4686029,423743.8519,4686031.685,423750.7992,4686029.581,10.9850898315734,17.6087876255059,"FO","-9","-9","4","2.5","-9","-9","-9","-9",2015,2011,2010,"0.018635","0.002000","20.750867","0.998647","0.998647","C_Se_Se","0","0","33","8","1","3","0","0","0","0","---"
"67","T2074","M1226","M0488",423734.2,4686958,423720.0847,4686963.497,423733.5986,4686958.146,15.1478943452538,0.618868289621704,"Y","Y","Y","0.5","2.5","0.5","2.5","0.5","2.5",2015,2012,2012,"0.000000","0.000000","23.282239","0.999892","0.999892","C_Se_Se","0","0","13","5","0","0","0","0","0","0","---"
"68","T1263","K1532","K1569",423735.3,4686952,423736.055,4686952.906,423737.8128,4686956.384,1.17934770139114,5.0530802325644,"Y;Y;WO","-9","-9","0.5;0.5;1.5","2;2.5;2.5","-9","-9","-9","-9",2015,2010,2010,"0.000000","0.000000","23.639370","0.999925","0.999925","C_Se_Se","0","0","14","5","0","0","3","0","0","0","---"
"69","T4611","L1053","L0507",423738.4,4686241,423745.5837,4686237.954,423749.4594,4686242.095,7.8027983243488,11.1134762049841,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2015,2011,2011,"0.011574","0.001000","22.543217","0.999774","0.999774","C_Se_Se","0","0","59","21","0","1","1","0","0","0","---"
"70","T0102","P1340","P1089",423740.3,4686030,423734.5967,4686030.682,423744.2611,4686031.844,5.74393200603641,4.36928474793673,"WO","WO","WO","1.5","2.5","2","2.5","2.5","2",2015,2013,2013,"0.011309","0.001000","21.622549","0.999434","0.999434","C_Se_Se","0","0","36","4","1","1","1","0","0","0","---"
"71","T0929","L1080","L1087",423742.8,4686244,423722.2012,4686223.536,423743.369,4686245.036,29.0359407876908,1.18197165814943,"WO","Y","-9","1.5","2.5","1","2.5","-9","-9",2015,2011,2011,"0.026299","0.003000","20.356487","0.997995","0.997995","C_Se_Se","0","0","5","1","0","0","1","0","1","1","s1099_632387"
"72","T4614","L1068","L1012",423743.3,4686246,423728.565,4686226.86,423748.2354,4686247.866,24.1549130610473,5.27637462294049,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2015,2011,2011,"0.032206","0.004000","21.810366","0.999531","0.999531","C_Se_Se","0","0","9","5","0","0","2","0","1","1","s1367_16317"
"73","T0933","L1024","L1023",423743.8,4686244,423744.0218,4686245.231,423791.1409,4686269.73,1.25082222526263,53.8812927910417,"-9","W","-9","-9","-9","0.5","0.5","-9","-9",2015,2011,2011,"0.000000","0.000000","26.079199","0.999993","0.999993","C_Se_Se","0","0","32","10","0","0","0","0","0","0","---"
"74","T1006","L1024","L1048",423744.4,4686246,423744.0218,4686245.231,423778.329,4686263.733,0.856969217953391,38.2836300525501,"-9","W","-9","-9","-9","0.5","0.5","-9","-9",2015,2011,2011,"0.000000","0.000000","21.978018","0.999603","0.999603","C_Se_Se","0","0","22","1","1","0","4","0","0","0","---"
"75","T0763","P2863","P0293",423744.5,4686034,423744.7435,4686029.668,423801.5137,4686038.706,4.33883812252511,57.2075906125527,"WR","Y","FR","2.5","1","0.5","2.5","4","1",2015,2013,2013,"0.000000","0.000000","23.167103","0.999879","0.999879","C_Se_Se","0","0","22","1","1","1","0","1","0","1","s445_464618"
"76","T0937","L1097","M1205",423744.6,4686245,423733.9512,4686231.047,423744.8577,4686244.743,17.5522975827159,0.363948197027481,"-9","-9","WR","-9","-9","-9","-9","2","1",2015,2011,2012,"0.000000","0.000000","22.591108","0.999785","0.999785","C_Se_Se","0","0","44","3","0","1","0","0","0","0","---"
"77","T4634","L1109","L0507",423749,4686240,423722.9926,4686223.974,423749.4594,4686242.095,30.5486093095489,2.14477816076639,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2015,2011,2011,"0.010735","0.001000","22.020856","0.999620","0.999620","C_Se_Se","0","0","45","10","0","0","1","0","0","0","---"
"78","T1004","L1107","L0507",423751.2,4686241,423720.6081,4686222.818,423749.4594,4686242.095,35.587209354079,2.05638356332074,"WR","-9","-9","2.5","1","-9","-9","-9","-9",2015,2011,2011,"0.026936","0.003000","22.059208","0.999634","0.999634","C_Se_Se","0","0","31","17","1","0","1","0","0","0","---"
"79","T1018","L1080","L0507",423752,4686241,423722.2012,4686223.536,423749.4594,4686242.095,34.5392498098677,2.76652731045028,"WR","Y","-9","2","1","1","2.5","-9","-9",2015,2011,2011,"0.000000","0.000000","23.272002","0.999891","0.999891","C_Se_Se","0","0","31","15","2","0","1","0","0","0","---"
"80","T1020","L1024","L1042",423757.1,4686254,423744.0218,4686245.231,423751.2711,4686248.52,15.7459415801447,8.00040469066912,"WR","W","FR","1.5","0.5","0.5","0.5","3.5","1",2015,2011,2011,"0.018872","0.002000","21.106734","0.999052","0.999052","C_Se_Se","0","0","6","1","1","0","0","1","1","2","ros_assembly_543443,ros_assembly_653015"
"81","T2019","J0920","S2386",423757.7,4686252,424264.5963,4686411.353,424408.1808,4686437.183,531.354154554842,676.326854899065,"FR","FR","FR","4","0.5","4","0.5","4.5","0.5",2015,2009,2014,"0.000000","0.000000","23.295344","0.999894","0.999894","C_Se_Se","0","0","3","1","0","0","1","0","0","0","---"
"82","T4605","L1110","L1086",423758.3,4686255,423728.1636,4686226.12,423762.1479,4686255.291,41.7403522379855,3.85888784626687,"W","-9","WR","0.5","0.5","-9","-9","1.5","1",2015,2011,2011,"0.037793","0.005000","21.355785","0.999261","0.999261","C_Se_Se","0","0","14","4","0","1","0","0","1","1","s445_464618"
"83","T4610","L1042","L1086",423766.7,4686260,423751.2711,4686248.52,423762.1479,4686255.291,19.2312598448524,6.5495263499262,"WO","FR","WR","1.5","2.5","3.5","1","1.5","1",2015,2011,2011,"0.013110","0.001000","22.533579","0.999772","0.999772","C_Se_Se","0","0","126","13","2","0","0","0","0","0","---"
"84","T2385","P0179","P0911",423773.6,4686253,423772.5779,4686253.957,423786.6103,4686266.186,1.40019191926466,18.5239980048619,"WR","WR","WO","1.5","1","2","1","1.5","2.5",2015,2013,2013,"0.025840","0.003000","22.041544","0.999628","0.999628","C_Se_Se","0","0","22","15","0","0","0","0","0","0","---"
"85","T0337","J0295","S0021",423777.1,4686026,423808.5774,4686035.769,423907.7186,4686074.436,32.9584597905956,139.30995930639,"W","FR","WR","0.5","1","3","1","1.5","1",2015,2009,2014,"0.018404","0.002000","23.632016","0.999924","0.999924","C_Se_Se","0","0","9","13","0","0","1","0","0","0","---"
"86","T4604","L1023","L1045",423783.6,4686266,423791.1409,4686269.73,423823.05,4686286.613,8.41297051068548,44.5106534325954,"W","-9","-9","0.5","1","-9","-9","-9","-9",2015,2011,2011,"0.000000","0.000000","24.765792","0.999976","0.999976","C_Se_Se","0","0","23","9","0","0","3","0","0","0","---"
